buy_and_hold,arima,momentum,random_forest
1.8024635552039678,1.3900647128334465,1.6102233061505569,1.4541239729086681
1.828568199796577,1.4101966845365517,1.6335437816189444,1.4751836994128626
1.8098090179681219,1.3957295533559655,1.6167853447022678,1.4751836994128626
1.7688439371680318,1.3641371735188417,1.5801893604715733,1.4417928726231555
1.6848231438580537,1.2993401130804925,1.5801893604715733,1.3733071354696453
1.6277545485365486,1.2553286597901545,1.5801893604715733,1.326790259528122
1.6535766753305365,1.2752427530116242,1.5801893604715733,1.326790259528122
1.5454853655780227,1.1918824459379445,1.5801893604715733,1.2400603853959746
1.5445813086224347,1.1911852347967116,1.5801893604715733,1.2400603853959746
1.6883828681206823,1.3020853819490978,1.5801893604715733,1.3555108419672637
1.6347609899423572,1.260732046134711,1.5801893604715733,1.3124607503027634
1.7105887670923174,1.3192106306056353,1.5801893604715733,1.3124607503027634
1.6551022714430919,1.3192106306056353,1.5801893604715733,1.2698883628813025
1.6331223867103535,1.3016914125493197,1.5801893604715733,1.2698883628813025
1.50395524918069,1.1987378586245458,1.5801893604715733,1.169450180078595
1.6122725731721008,1.2850729254984703,1.5801893604715733,1.2536759003029125
1.556277545485357,1.2850729254984703,1.5801893604715733,1.2536759003029125
1.4025878630353634,1.158165967020605,1.5801893604715733,1.1298695448287839
1.5706294496553197,1.2969237958857416,1.5801893604715733,1.2652372290861584
1.3685727200813576,1.2969237958857416,1.5801893604715733,1.1024682852716423
1.428749011187697,1.3539496760153118,1.5801893604715733,1.1509439354848583
1.3937733077183785,1.3539496760153118,1.5801893604715733,1.1227688862060032
1.3830941349304928,1.3435756342280296,1.5801893604715733,1.1141661651822496
1.2952876031189893,1.2582779573103746,1.5801893604715733,1.043432681209163
1.2677703695332736,1.2315469607473772,1.5801893604715733,1.0212658815341995
1.394959882472588,1.35510234732501,1.5801893604715733,1.1237247440975315
1.3872753983500885,1.35510234732501,1.5801893604715733,1.1237247440975315
1.4602779975138351,1.426411903888382,1.5801893604715733,1.1237247440975315
1.3998191886088747,1.426411903888382,1.5801893604715733,1.0772000003974713
1.439767205333928,1.4671188230798362,1.5801893604715733,1.0772000003974713
1.4368290202282663,1.4671188230798362,1.5801893604715733,1.0750017193244887
1.3612272573172033,1.3899232988641446,1.5801893604715733,1.0184382563312069
1.383941688326357,1.4131165729558548,1.5801893604715733,1.035432660010803
1.3640524353034165,1.4131165729558548,1.5801893604715733,1.0205519881321519
1.4830489320827132,1.5363933014528115,1.5801893604715733,1.0205519881321519
1.4658718499265373,1.5363933014528115,1.5801893604715733,1.0205519881321519
1.5033902135834474,1.575716631528927,1.5801893604715733,1.0205519881321519
1.5142388970505058,1.575716631528927,1.5915922378050023,1.0205519881321519
1.5439597694654676,1.575716631528927,1.5915922378050023,1.0205519881321519
1.6219346818849498,1.575716631528927,1.67197274240412,1.0205519881321519
1.6071307492371931,1.575716631528927,1.6567120958787802,1.0205519881321519
1.6199005537348763,1.5882368283691175,1.6698758596754473,1.0205519881321519
1.5979206690021384,1.5882368283691175,1.6472178768572903,1.0205519881321519
1.5647530794439963,1.5552702435652748,1.6130270390314336,1.0205519881321519
1.5163860323200278,1.50719631410686,1.5631678274829952,1.0205519881321519
1.5600632839868827,1.55060886956405,1.608192559406994,1.0205519881321519
1.5540174030963863,1.55060886956405,1.6019601579634388,1.0165969333429399
1.5988812295174508,1.5953742930609,1.6482080714791636,1.0459456576666246
1.600011300711936,1.5953742930609,1.6493730063284262,1.0466849202440474
1.5740761667984995,1.5695143220005845,1.6226377515378498,1.0297188440921945
1.6257769239461997,1.6210652447025207,1.675933520891613,1.063540107009287
1.660074584698827,1.6210652447025207,1.711289293566732,1.0859767262340685
1.6333484009492507,1.6210652447025207,1.6837385843816721,1.0684931662780195
1.6564583568764741,1.6440014084373715,1.707561502049092,1.0836110859863155
1.6813199231551494,1.6440014084373715,1.7331900687328685,1.0836110859863155
1.698666515990498,1.6440014084373715,1.751071818669049,1.094790969149301
1.7162391230647436,1.6440014084373715,1.769186555575082,1.106116518542423
1.7523448977285472,1.6440014084373715,1.8064062240090213,1.1293866988067482
1.779918634873987,1.6440014084373715,1.834830634331028,1.1293866988067482
1.7595773533732528,1.6440014084373715,1.8138618070443018,1.1293866988067482
1.73833201491693,1.6241515471749697,1.7919610318781651,1.1293866988067482
1.7490111877048158,1.6341292699903793,1.8029696662036967,1.1293866988067482
1.7386710362752755,1.624468300280221,1.792310512332944,1.1227097663947292
1.7796361170753658,1.6627426338313946,1.8345394006187121,1.149162094256553
1.76935246920555,1.6627426338313946,1.8239384934904228,1.1425216478139986
1.803763137077626,1.6950799354857131,1.8594107596504685,1.1425216478139986
1.7903152898632515,1.6950799354857131,1.845548034944244,1.1340036466180041
1.8018420160470008,1.7059935004798454,1.857430370406722,1.1340036466180041
1.7896372471465605,1.6944379610742937,1.8448490740346866,1.126322477949514
1.7974347383885085,1.7018206668056186,1.8528871244945984,1.131229891265494
